,Unnamed: 0,time,median_100_200Hz,avg_100_200Hz,median_400_600Hz,avg_400_600Hz,median_800_1000Hz,avg_800_1000Hz,median_1000_1200Hz,avg_1000_1200Hz,median_1600_1800Hz,avg_1600_1800Hz,median_2000_2600Hz,avg_2000_2600Hz,median_3000_4000Hz,avg_3000_4000Hz
89,41,2023-06-04 20:45:00,-9.6801184966022,-9.480174426351027,-9.569592307571387,-9.249312335109796,-8.401490358096778,-8.237630970796136,-8.797927245210968,-8.570850646901269,-9.71861304621804,-9.554542043190082,-10.527023208409592,-10.305179266825078,-11.408245660266426,-11.171716242641844
90,42,2023-06-04 21:15:00,-9.6801184966022,-9.480174426351027,-9.572351933149532,-9.252752072027915,-8.424671219078279,-8.262896491144812,-8.818537260322708,-8.604608156685401,-9.71861304621804,-9.554542043190082,-10.527023208409592,-10.305179266825078,-11.408245660266426,-11.1714115952992
91,43,2023-06-04 21:45:00,-9.6801184966022,-9.480174426351027,-9.582580178857809,-9.273577202173904,-8.431514596955711,-8.26887897968771,-8.80922013947067,-8.59961632425983,-9.6997711069389,-9.538006031230362,-10.527023208409592,-10.305179266825078,-11.41111810565373,-11.1714115952992
92,44,2023-06-04 22:15:00,-9.59184054891582,-9.38985796507882,-9.591965693301152,-9.303224134964127,-8.452561298717523,-8.287400870103118,-8.80922013947067,-8.600497711738669,-9.666518670099272,-9.501161074043434,-10.527023208409592,-10.305179266825078,-11.41111810565373,-11.16087215334736
93,45,2023-06-04 22:45:00,-9.744803274098992,-9.54106739177087,-9.592623592308977,-9.303224134964127,-8.4527524315839,-8.287908260949253,-8.80922013947067,-8.600497711738669,-9.655639488284072,-9.487141036727422,-10.539831882657086,-10.32280706970183,-11.41279847727624,-11.16087215334736
94,46,2023-06-04 23:15:00,-9.744803274098992,-9.54106739177087,-9.592623592308977,-9.303224134964127,-8.4527524315839,-8.287908260949253,-8.797927245210968,-8.59961632425983,-9.655639488284072,-9.487141036727422,-10.539831882657086,-10.32280706970183,-11.41111810565373,-11.16087215334736
95,47,2023-06-04 23:45:00,-9.744803274098992,-9.54106739177087,-9.592623592308977,-9.303224134964127,-8.4527524315839,-8.287908260949253,-8.792774129967158,-8.59961632425983,-9.643130113878373,-9.477749274008149,-10.552944559416906,-10.33813000406175,-11.410423176944755,-11.16087215334736
96,0,2023-06-05 00:15:00,-9.744803274098992,-9.54106739177087,-9.592623592308977,-9.276349188062309,-8.452561298717523,-8.287400870103118,-8.767767501901535,-8.579357623343236,-9.643130113878373,-9.477749274008149,-10.607930154467804,-10.365434885214327,-11.410423176944755,-11.16265429707381
97,1,2023-06-05 00:45:00,-9.790876591503284,-9.554560176926074,-9.576648883535654,-9.276349188062309,-8.448963753267657,-8.274333161920339,-8.767767501901535,-8.579357623343236,-9.643130113878373,-9.477749274008149,-10.665039343965672,-10.439165494468313,-11.410423176944755,-11.16265429707381
98,2,2023-06-05 01:15:00,-9.870079317319336,-9.645009560224278,-9.567288844340895,-9.276349188062309,-8.44315500859012,-8.274048380615472,-8.75822832060761,-8.568274484099621,-9.65797557686141,-9.48953804533545,-10.669681373033676,-10.45818674895224,-11.408869013919327,-11.16265429707381
99,3,2023-06-05 01:45:00,-9.962061172987063,-9.721732016702086,-9.565386368510747,-9.276349188062309,-8.44022200233611,-8.27210287611379,-8.75822832060761,-8.568274484099621,-9.716098171225752,-9.543354592015698,-10.696420231727812,-10.487266292266613,-11.408869013919327,-11.16265429707381
100,4,2023-06-05 02:15:00,-9.962061172987063,-9.721732016702086,-9.563121131384836,-9.278254988870325,-8.44022200233611,-8.27210287611379,-8.75573273818237,-8.568274484099621,-9.78870045765652,-9.610737193558748,-10.74058576859492,-10.543127726609042,-11.399963148084856,-11.148678680189066
101,5,2023-06-05 02:45:00,-9.983654210942268,-9.754609779156256,-9.56218194051416,-9.28377138831876,-8.44315500859012,-8.27210287611379,-8.75822832060761,-8.56878331222529,-9.851626863192612,-9.681508029976143,-10.773527641164844,-10.578184471387807,-11.381781907318588,-11.124242018423828
102,6,2023-06-05 03:15:00,-10.090479522282942,-9.854751711692812,-9.56218194051416,-9.292470207232242,-8.448963753267657,-8.274048380615472,-8.76048906764981,-8.580348047291755,-9.90581747772491,-9.733978839175837,-10.805151711569064,-10.618968684391774,-11.381175136592333,-11.114668327330648
103,7,2023-06-05 03:45:00,-10.128136861922048,-9.900335982324046,-9.56218194051416,-9.29360514149337,-8.448963753267657,-8.274048380615472,-8.76048906764981,-8.580348047291755,-9.986794956909616,-9.816067282310094,-10.809762142618077,-10.621101918011226,-11.38030723170103,-11.113770779916797
104,8,2023-06-05 04:15:00,-10.184360212787196,-9.957533600053113,-9.55770218677536,-9.300076952570947,-8.459901327667279,-8.252603953252152,-8.76048906764981,-8.580348047291755,-10.010469357988727,-9.832688122063692,-10.82783340222853,-10.64347421312775,-11.38030723170103,-11.113212530112303
105,9,2023-06-05 04:45:00,-10.20184848961182,-9.97231792991027,-9.54650247223232,-9.300076952570947,-8.464474770135903,-8.281821400176208,-8.764050023259156,-8.588632297101354,-10.080903010008964,-9.896369482886469,-10.832420666523111,-10.651623146703296,-11.37818061513705,-11.113038710647482
106,10,2023-06-05 05:15:00,-10.20184848961182,-9.97231792991027,-9.5454359292235,-9.300076952570947,-8.493577749267288,-8.306016677601727,-8.769267838573777,-8.588632297101354,-10.080903010008964,-9.896369482886469,-10.84195951964378,-10.66111112754743,-11.38030723170103,-11.113038710647482
107,11,2023-06-05 05:45:00,-10.20184848961182,-9.97231792991027,-9.54416660027511,-9.292470207232242,-8.493577749267288,-8.306016677601727,-8.769267838573777,-8.588632297101354,-10.080903010008964,-9.896369482886469,-10.84195951964378,-10.66111112754743,-11.38030723170103,-11.113038710647482
108,12,2023-06-05 06:15:00,-10.20184848961182,-9.97231792991027,-9.535355785761755,-9.283036016968328,-8.464210390551218,-8.3019009290045,-8.769267838573777,-8.575691000301438,-10.080903010008964,-9.896369482886469,-10.84195951964378,-10.66111112754743,-11.37818061513705,-11.111322928965944
109,13,2023-06-05 06:45:00,-10.20184848961182,-9.97231792991027,-9.51654567704979,-9.281004346341073,-8.459901327667279,-8.281801040911272,-8.769267838573777,-8.573684299741052,-10.096837143824663,-9.903316954684705,-10.84195951964378,-10.66229029718768,-11.377437607527542,-11.111322928965944
110,14,2023-06-05 07:15:00,-9.419933459397246,-9.196717926321195,-9.500601097890897,-9.279488584838424,-8.464210390551218,-8.295354332011105,-8.769267838573777,-8.575691000301438,-10.101884229055306,-9.903720800668395,-10.831068809253608,-10.66229029718768,-11.376461488287182,-11.113446503136643
111,15,2023-06-05 07:45:00,-9.419933459397246,-9.196717926321195,-9.497656722264733,-9.271646039641352,-8.472571134374052,-8.3019009290045,-8.766684328289749,-8.573684299741052,-10.101884229055306,-9.903720800668395,-10.828134610115224,-10.658467410223974,-11.36044708369942,-11.113446503136643
112,16,2023-06-05 08:15:00,-9.419933459397246,-9.196717926321195,-9.497656722264733,-9.271646039641352,-8.464210390551218,-8.295354332011105,-8.756822431093754,-8.570035803056832,-10.246162994120048,-10.06062500620236,-10.827609323563598,-10.655510160654211,-11.356470022811006,-11.113446503136643
113,17,2023-06-05 08:45:00,-9.419933459397246,-9.196717926321195,-9.497656722264733,-9.271646039641352,-8.456751735087897,-8.293337946764927,-8.756822431093754,-8.573684299741052,-10.289082374880428,-10.109064819164562,-10.810628723505356,-10.63763970414303,-11.343465080387482,-11.111839432482984
114,18,2023-06-05 09:15:00,-9.776231502329944,-9.548233831146645,-9.497656722264733,-9.271646039641352,-8.45644601743929,-8.281801040911272,-8.766684328289749,-8.573684299741052,-10.289082374880428,-10.109064819164562,-10.816334279186282,-10.644670163704342,-11.335514905216671,-11.10575319860168
115,19,2023-06-05 09:45:00,-9.784921205645288,-9.570013583737463,-9.521174563651291,-9.278198079782635,-8.45644601743929,-8.281801040911272,-8.766684328289749,-8.573684299741052,-10.289082374880428,-10.109064819164562,-10.816334279186282,-10.644670163704342,-11.335514905216671,-11.10575319860168
116,20,2023-06-05 10:15:00,-10.32828527116428,-10.14232164907076,-9.534078807305857,-9.29872968634994,-8.439885150346988,-8.274580354066092,-8.766684328289749,-8.580749905597612,-10.289082374880428,-10.109064819164562,-10.809360343630276,-10.63574533582881,-11.32653517008628,-11.09335744059538
117,21,2023-06-05 10:45:00,-10.534532295604302,-10.351042201758755,-9.534078807305857,-9.29872968634994,-8.437266364143907,-8.242694520308387,-8.765589001224281,-8.56835905758327,-10.277066258334488,-10.095401500142808,-10.809360343630276,-10.63574533582881,-11.319139774698604,-11.089247680127404
118,22,2023-06-05 11:15:00,-10.534532295604302,-10.351042201758755,-9.534078807305857,-9.30017534685784,-8.437266364143907,-8.242694520308387,-8.77585549033025,-8.580749905597612,-10.255825413533003,-10.08450759567551,-10.79765303146973,-10.613361876963785,-11.319139774698604,-11.089247680127404
119,23,2023-06-05 11:45:00,-10.534532295604302,-10.351042201758755,-9.534078807305857,-9.30017534685784,-8.390495177130328,-8.219101959176362,-8.77928201380981,-8.586698708169438,-10.255825413533003,-10.08450759567551,-10.79765303146973,-10.613361876963785,-11.319139774698604,-11.089247680127404
120,24,2023-06-05 12:15:00,-10.534532295604302,-10.351042201758755,-9.534632377057491,-9.300395451936774,-8.390495177130328,-8.21396993826549,-8.77585549033025,-8.580749905597612,-10.238949414337116,-10.055597265152077,-10.816334279186282,-10.644589019191908,-11.319197117424457,-11.09335744059538
121,25,2023-06-05 12:45:00,-10.5136287894805,-10.329514625707516,-9.534632377057491,-9.300395451936774,-8.398179154062177,-8.219101959176362,-8.765589001224281,-8.583654860424579,-10.228107348634635,-10.042360900536345,-10.817095237805068,-10.644589019191908,-11.319197117424457,-11.094774860532238
122,26,2023-06-05 13:15:00,-10.508546761078843,-10.318631800937808,-9.542043643751745,-9.30606954244752,-8.437266364143907,-8.242694520308387,-8.77585549033025,-8.594133683216988,-10.223657610782716,-10.032505848922076,-10.817095237805068,-10.644589019191908,-11.322447225815544,-11.095312532889992
123,27,2023-06-05 13:45:00,-10.475176587452928,-10.287327533500942,-9.540247727647738,-9.310659501750088,-8.442318873354354,-8.265093263482012,-8.77928201380981,-8.603403917939197,-10.180479074905517,-9.980114345894592,-10.817095237805068,-10.644589019191908,-11.32487268631116,-11.095799698201477
124,28,2023-06-05 14:15:00,-10.451720067133715,-10.252054474233285,-9.540247727647738,-9.310659501750088,-8.458912236886217,-8.28165254757308,-8.789786365129242,-8.604520916227134,-10.13763477707212,-9.930999412700515,-10.810125723688964,-10.614933308485476,-11.326851109774518,-11.10077260206728
125,29,2023-06-05 14:45:00,-10.441175305869171,-10.246676940534256,-9.540247727647738,-9.310659501750088,-8.443955757358603,-8.265093263482012,-8.791591789248804,-8.620698234966328,-9.908082242049456,-9.727286195158548,-10.810125723688964,-10.614933308485476,-11.331118093531508,-11.10311694316322
126,30,2023-06-05 15:15:00,-10.419349085960338,-10.2134037038613,-9.540247727647738,-9.310659501750088,-8.446771962153218,-8.265093263482012,-8.791591789248804,-8.620698234966328,-9.908082242049456,-9.727286195158548,-10.80626913442646,-10.596137028008766,-11.33728173675544,-11.109104610396392
127,31,2023-06-05 15:45:00,-9.774916794567096,-9.571739980107523,-9.540247727647738,-9.301606406940458,-8.446771962153218,-8.265093263482012,-8.791591789248804,-8.620698234966328,-9.871850731465496,-9.685372521760394,-10.753839991895829,-10.530456936370769,-11.339408377236332,-11.1166130152764
128,32,2023-06-05 16:15:00,-9.758196524487136,-9.529635641667165,-9.540247727647738,-9.301606406940458,-8.443955757358603,-8.257465371916236,-8.791591789248804,-8.620698234966328,-9.87017488684432,-9.685372521760394,-10.679749883207483,-10.45989120479394,-11.339408377236332,-11.1166130152764
129,33,2023-06-05 16:45:00,-9.716203820744871,-9.529635641667165,-9.540247727647738,-9.301606406940458,-8.443955757358603,-8.248686632448178,-8.761291117040797,-8.59613215880571,-9.86387823209042,-9.683568700769609,-10.678461437189082,-10.43298137010151,-11.339408377236332,-11.1166130152764
130,34,2023-06-05 17:15:00,-9.716203820744871,-9.529635641667165,-9.543739262375215,-9.301606406940458,-8.422740141651184,-8.238475484424555,-8.687118434753254,-8.50605777838262,-9.855586773342296,-9.677409937683864,-10.591682981288931,-10.333125664025602,-11.34543142338664,-11.118058031902477
131,35,2023-06-05 17:45:00,-9.758196524487136,-9.530424698771478,-9.551124224968502,-9.307499279767978,-8.377542969345008,-8.212500630906348,-8.676500864974988,-8.484797337747146,-9.848334434620927,-9.672042862541709,-10.580436271180371,-10.324531782169506,-11.34543142338664,-11.118058031902477
132,36,2023-06-05 18:15:00,-9.716203820744871,-9.530424698771478,-9.56568246285542,-9.317962186038931,-8.357397240167499,-8.193091672007645,-8.638776812787075,-8.448160117019874,-9.855586773342296,-9.683568700769609,-10.560055015324776,-10.31422229389918,-11.345619481418662,-11.118504128831765
133,37,2023-06-05 18:45:00,-9.716203820744871,-9.530424698771478,-9.56739454257686,-9.320130488878329,-8.32893345356637,-8.164709096264879,-8.636035611219459,-8.442188004210456,-9.848334434620927,-9.672042862541709,-10.550761631520524,-10.256220061613972,-11.34543142338664,-11.118504128831765
134,38,2023-06-05 19:15:00,-9.716203820744871,-9.530424698771478,-9.573377715513567,-9.321643717032034,-8.32893345356637,-8.164709096264879,-8.592803291583236,-8.388732083607769,-9.83401549857756,-9.665591856489838,-10.523892184728512,-10.240513179991668,-11.34543142338664,-11.118504128831765
135,39,2023-06-05 19:45:00,-9.745614926960066,-9.5479272940586,-9.57667161632292,-9.326545868298554,-8.334428004934662,-8.166884579364439,-8.57508782117065,-8.370009614755011,-9.830259408723885,-9.65678832906442,-10.523892184728512,-10.240513179991668,-11.345813717094812,-11.120062997548937
136,40,2023-06-05 20:15:00,-9.87888254608468,-9.685981255708503,-9.57667161632292,-9.337701332949017,-8.334428004934662,-8.166884579364439,-8.556387819779971,-8.352595904514315,-9.82033623099789,-9.650453855251142,-10.523892184728512,-10.240513179991668,-11.345813717094812,-11.118504128831765
137,41,2023-06-05 20:45:00,-9.77310717012603,-9.59075056724567,-9.576663974327356,-9.326545868298554,-8.334428004934662,-8.166884579364439,-8.525928454175636,-8.3401996210582,-9.794960670159185,-9.616550592714312,-10.525873832660636,-10.250072497488048,-11.340414493778132,-11.113141075277246
138,42,2023-06-05 21:15:00,-9.77310717012603,-9.59075056724567,-9.576663974327356,-9.337701332949017,-8.334428004934662,-8.166884579364439,-8.525928454175636,-8.3401996210582,-9.794960670159185,-9.616550592714312,-10.543396381571656,-10.256220061613972,-11.336765304842004,-11.110193848401536
139,43,2023-06-05 21:45:00,-9.956060209551506,-9.7782020060921,-9.57667161632292,-9.337701332949017,-8.334428004934662,-8.166884579364439,-8.525928454175636,-8.3401996210582,-9.790404492908705,-9.615990865537718,-10.525873832660636,-10.256220061613972,-11.330895005747806,-11.10076063152102
140,44,2023-06-05 22:15:00,-9.997325876902387,-9.786329722468372,-9.585800428050774,-9.337701332949017,-8.35193566996049,-8.177961588288307,-8.525928454175636,-8.3401996210582,-9.790404492908705,-9.616550592714312,-10.543396381571656,-10.285454980234572,-11.3119295205181,-11.07470652251924
141,45,2023-06-05 22:45:00,-10.0071396806517,-9.794515926040331,-9.62220691677844,-9.337701332949017,-8.334428004934662,-8.166884579364439,-8.543808928704216,-8.354661687770273,-9.790404492908705,-9.616550592714312,-10.543396381571656,-10.285454980234572,-11.30149442529601,-11.06840431952068
142,46,2023-06-05 23:15:00,-10.0071396806517,-9.794515926040331,-9.628325518641171,-9.337175811744284,-8.35343373152747,-8.183897899617271,-8.576557689422076,-8.392425983115475,-9.790404492908705,-9.616550592714312,-10.543396381571656,-10.250072497488048,-11.30149442529601,-11.06840431952068
143,47,2023-06-05 23:45:00,-9.997325876902387,-9.786329722468372,-9.63283061221669,-9.337175811744284,-8.363761958845869,-8.193680284380063,-8.576557689422076,-8.404915764313852,-9.811223207752516,-9.633507843632335,-10.558524342630928,-10.250072497488048,-11.30149442529601,-11.06840431952068
144,0,2023-06-06 00:15:00,-10.027701752180295,-9.82202016126178,-9.63422300812632,-9.348498023535134,-8.35343373152747,-8.183897899617271,-8.576557689422076,-8.404915764313852,-9.81630792149845,-9.643834804434546,-10.598181094611023,-10.285454980234572,-11.3119295205181,-11.07470652251924
145,1,2023-06-06 00:45:00,-10.027701752180295,-9.82202016126178,-9.644976822333351,-9.352767094307422,-8.35343373152747,-8.183897899617271,-8.576557689422076,-8.404915764313852,-9.81630792149845,-9.64576437019542,-10.600555724188698,-10.285454980234572,-11.314671596465054,-11.08373381847944
146,2,2023-06-06 01:15:00,-9.997325876902387,-9.786329722468372,-9.65472237466546,-9.352767094307422,-8.363761958845869,-8.193680284380063,-8.603895779734064,-8.427494331197714,-9.855369550081052,-9.684579415132957,-10.66169280359523,-10.319989776599275,-11.322403440213025,-11.09798363543829
147,3,2023-06-06 01:45:00,-10.027701752180295,-9.82202016126178,-9.65472237466546,-9.352767094307422,-8.395732019392518,-8.221024260727217,-8.603895779734064,-8.427494331197714,-9.886690724768824,-9.709857836005094,-10.689682612265203,-10.403313797198477,-11.322403440213025,-11.09798363543829
148,4,2023-06-06 02:15:00,-9.971304517762873,-9.74832951028815,-9.644976822333351,-9.352392662514724,-8.395732019392518,-8.221024260727217,-8.619019396271343,-8.449866975476667,-9.88949277116985,-9.72164269241357,-10.714565422097673,-10.442436761141453,-11.322403440213025,-11.09798363543829
149,5,2023-06-06 02:45:00,-10.027701752180295,-9.825253458684706,-9.644976822333351,-9.352392662514724,-8.37881428690999,-8.208394859693758,-8.569713628626163,-8.404915764313852,-10.002188347535933,-9.783718165853198,-10.75128887066545,-10.521790703981743,-11.322403440213025,-11.09798363543829
150,6,2023-06-06 03:15:00,-10.08581423969414,-9.885054491668006,-9.58566417404141,-9.27647205741759,-8.395732019392518,-8.221024260727217,-8.564740384217002,-8.395372483865202,-10.11249700814354,-9.911589736803274,-10.818005961993876,-10.617555694327232,-11.322403440213025,-11.098163897494445
151,7,2023-06-06 03:45:00,-10.08581423969414,-9.885054491668006,-9.562114677231646,-9.26780263371252,-8.399200514712906,-8.22851956361242,-8.557060868962738,-8.384113624212633,-10.117864302302724,-9.918881726983749,-10.831132742672198,-10.63497213101097,-11.322403440213025,-11.098163897494445
152,8,2023-06-06 04:15:00,-10.002176793817846,-9.795382204996386,-9.517125524988655,-9.260122149732224,-8.421982990400052,-8.231360721841357,-8.557060868962738,-8.384113624212633,-10.124769328358145,-9.919482518996272,-10.832047442630984,-10.635313969886331,-11.32363343247528,-11.099889948418443
